natureza_despesa,id_unidade,valor,unidade
CUSTEIO,843,"R$        51.641,40",PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM
PASSAGENS,843,"R$         3.891,11",PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM
MAT. CONSUMO,843,"R$           111,00",PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM
AUXÍLIO FINANCEIRO A PESQUISADORES,959,"R$         1.890,59",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA BIOMÉDICA
CUSTEIO,959,"R$        60.236,80",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA BIOMÉDICA
CUSTEIO,949,"R$        10.010,40",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE SISTEMAS ELETRÔNICOS E AUTOMAÇÃO
SERV. PESSOA JURÍDICA,948,"R$        12.111,19",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA
CUSTEIO,948,"R$       185.304,55",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA
AUX. FINANCEIRO ESTUDANTE,948,"R$         1.800,00",PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA
CUSTEIO,1186,"R$         3.072,80",PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS
CUSTEIO,876,"R$        51.416,81",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTATÍSTICA
DIÁRIAS,876,"R$        21.421,40",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTATÍSTICA
MAT. CONSUMO,876,"R$         1.500,00",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTATÍSTICA
PASSAGENS,876,"R$         9.549,31",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTATÍSTICA
SERV. PESSOA JURÍDICA,876,"R$           200,00",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTATÍSTICA
CUSTEIO,829,"R$       113.811,26",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
DIÁRIAS,829,"R$         2.027,16",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
SERV. PESSOA JURÍDICA,829,"R$           253,32",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
EQUIP. MATERIAL PERMANENTE,829,"R$        22.894,00",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
PASSAGENS,829,"R$         9.106,41",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
MAT. CONSUMO,829,"R$         1.521,74",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTRUTURAS E CONSTRUÇÃO CIVIL
CUSTEIO,1225,"R$        16.196,58",PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS COMPARADOS SOBRE AS AMÉRICAS
CUSTEIO,917,"R$        39.724,00",PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA
CONTRIBUICOES,917,"R$         1.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA
MAT. CONSUMO,931,"R$         9.583,58",PROGRAMA DE PÓS-GRADUAÇÃO EM GEOLOGIA
SERV. PESSOA JURÍDICA,931,"R$         8.689,32",PROGRAMA DE PÓS-GRADUAÇÃO EM GEOLOGIA
SERV. PESSOA FÍSICA,931,"R$       200.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM GEOLOGIA
CUSTEIO,931,"R$        51.483,04",PROGRAMA DE PÓS-GRADUAÇÃO EM GEOLOGIA
CUSTEIO,901,"R$        63.570,00",PROGRAMA DE PÓS-GRADUAÇÃO EM GEOTECNIA
CUSTEIO,933,"R$         5.400,00",PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA
CUSTEIO,928,"R$       117.776,21",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA
SERV. PESSOA JURÍDICA,895,"R$         7.966,07",PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA
MAT. CONSUMO,895,"R$         1.548,51",PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA
AUX. FINANCEIRO ESTUDANTE,895,"R$           800,00",PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA
CUSTEIO,895,"R$        83.673,63",PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA
EQUIP. MATERIAL PERMANENTE,895,"R$        14.697,53",PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA
CUSTEIO,960,"R$         4.940,00",PROGRAMA DE PÓS-GRADUAÇÃO EM INTEGRIDADE DE MATERIAIS DA ENGENHARIA
SERV. PESSOA FÍSICA,1203,"R$         2.400,00",PROGRAMA DE PÓS-GRADUAÇÃO EM LINGUÍSTICA APLICADA
DIÁRIAS,1203,"R$         3.076,30",PROGRAMA DE PÓS-GRADUAÇÃO EM LINGUÍSTICA APLICADA
CUSTEIO,1203,"R$        35.514,40",PROGRAMA DE PÓS-GRADUAÇÃO EM LINGUÍSTICA APLICADA
PASSAGENS,1203,"R$         5.479,94",PROGRAMA DE PÓS-GRADUAÇÃO EM LINGUÍSTICA APLICADA
CUSTEIO,987,"R$        95.551,76",PROGRAMA DE PÓS-GRADUAÇÃO EM LITERATURA
AUXÍLIO FINANCEIRO A PESQUISADORES,987,"R$         2.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM LITERATURA
AUX. FINANCEIRO ESTUDANTE,987,"R$         9.936,80",PROGRAMA DE PÓS-GRADUAÇÃO EM LITERATURA
CUSTEIO,990,"R$         2.618,40",PROGRAMA DE PÓS-GRADUAÇÃO EM MATEMÁTICA EM REDE NACIONAL
CUSTEIO,874,"R$        15.517,63",PROGRAMA DE PÓS-GRADUAÇÃO EM MEDICINA TROPICAL
EQUIP. MATERIAL PERMANENTE,874,"R$        21.456,71",PROGRAMA DE PÓS-GRADUAÇÃO EM MEDICINA TROPICAL
CUSTEIO,996,"R$         2.288,80",PROGRAMA DE PÓS-GRADUAÇÃO EM MEIO AMBIENTE EM DESENVOLVIMENTO RURAL
SERV. PESSOA FÍSICA,996,"R$           655,20",PROGRAMA DE PÓS-GRADUAÇÃO EM MEIO AMBIENTE EM DESENVOLVIMENTO RURAL
EQUIP. MATERIAL PERMANENTE,926,"R$         1.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM METAFÍSICA
CUSTEIO,926,"R$        28.370,88",PROGRAMA DE PÓS-GRADUAÇÃO EM METAFÍSICA
CONTRIBUICOES,926,"R$         4.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM METAFÍSICA
SERV. PESSOA JURÍDICA,926,"R$           450,00",PROGRAMA DE PÓS-GRADUAÇÃO EM METAFÍSICA
CUSTEIO,873,"R$        15.457,60",PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA
EQUIPAMENTOS E MATERIAL PERMANENTE,873,"R$         5.073,60",PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA
SERV. PESSOA JURÍDICA,899,"R$         5.564,33",PROGRAMA DE PÓS-GRADUAÇÃO EM NUTRIÇÃO HUMANA
OBRIGAÇÕES PATRONAIS,899,"R$         3.029,62",PROGRAMA DE PÓS-GRADUAÇÃO EM NUTRIÇÃO HUMANA
MAT. CONSUMO,899,"R$         1.300,30",PROGRAMA DE PÓS-GRADUAÇÃO EM NUTRIÇÃO HUMANA
CUSTEIO,899,"R$        31.450,65",PROGRAMA DE PÓS-GRADUAÇÃO EM NUTRIÇÃO HUMANA
EQUIP. MATERIAL PERMANENTE,907,"R$        22.097,80",PROGRAMA DE PÓS-GRADUAÇÃO EM ODONTOLOGIA
CUSTEIO,907,"R$        57.535,04",PROGRAMA DE PÓS-GRADUAÇÃO EM ODONTOLOGIA
CONTRIBUICOES,982,"R$         1.908,00",PROGRAMA DE PÓS-GRADUAÇÃO EM PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE
CUSTEIO,982,"R$        35.734,87",PROGRAMA DE PÓS-GRADUAÇÃO EM PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE
CONTRIBUICOES,986,"R$         7.564,00",PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA CLÍNICA E CULTURA
CUSTEIO,986,"R$       183.070,89",PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA CLÍNICA E CULTURA
CUSTEIO,913,"R$        89.594,07","PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO)"
AUXÍLIO FINANCEIRO A PESQUISADORES,913,"R$         9.344,00","PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZAÇÕES (PSTO)"
CUSTEIO,844,"R$        10.542,40",PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA
EQUIP. MATERIAL PERMANENTE,844,"R$         5.966,40",PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA
MAT. CONSUMO,844,"R$           144,00",PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA
CUSTEIO,908,"R$        89.448,16",PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA
DIÁRIAS,908,"R$         4.407,16",PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA
CONTRIBUICOES,908,"R$         4.000,00",PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA
CUSTEIO,915,"R$        70.200,80",PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIOLOGIA
CONTRIBUICOES,915,"R$        12.396,80",PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIOLOGIA
SERV. PESSOA JURÍDICA,915,"R$         3.687,00",PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIOLOGIA
OBRIGAÇÕES PATRONAIS,915,"R$           722,82",PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIOLOGIA
MAT. CONSUMO,830,"R$         1.949,31",PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS
EQUIP. MATERIAL PERMANENTE,830,"R$        26.730,28",PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS
AUX. FINANCEIRO ESTUDANTE,830,"R$           600,00",PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS
CUSTEIO,830,"R$        21.104,00",PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS
MAT. CONSUMO,828,"R$         1.353,91",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
DIÁRIAS,828,"R$        10.255,49",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
PASSAGENS,828,"R$        15.103,01",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
CUSTEIO,828,"R$        63.518,64",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
SERV. PESSOA JURÍDICA,828,"R$         3.676,99",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
EQUIP. MATERIAL PERMANENTE,828,"R$        22.163,12",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
EQUIPAMENTOS E MATERIAL PERMANENTE,828,"R$        20.473,69",PROGRAMA DE PÓS-GRADUAÇÃO EM TRANSPORTES
CUSTEIO,321,"R$     1.134.607,21",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
AUX. FINANCEIRO ESTUDANTE,321,"R$       100.000,00",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
CAPITAL,321,"R$       301.991,52",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
OBRIGAÇÕES CONTRIBUTIVAS,321,"R$           201,34",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
EQUIP. MATERIAL PERMANENTE,321,"R$     1.575.517,85",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
SERV. PESSOA JURÍDICA,321,"R$         2.015,28",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
MAT. CONSUMO,321,"R$        27.511,23",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
SERVIÇOS TIC,321,"R$        26.800,00",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
CONTRIBUICOES,321,"R$        42.240,28",RÁDIO E TELEVISÃO UNIVERSITÁRIAS - UNBTV
LOC. MÃO-DE-OBRA,837,"R$       198.359,71",RECEPCIONISTA - JAG7/CONTRATO
CONTRIBUICOES,69,"R$     8.536.225,48",REITORIA
OBRIGAÇÕES PATRONAIS,69,"R$         2.483,53",REITORIA
CUSTEIO,69,"R$     2.611.115,15",REITORIA
SERVIÇOS TIC,69,"R$         9.998,00",REITORIA
INDENIZAÇÕES E RESTITUIÇÕE,69,"R$            60,56",REITORIA
SERV. PESSOA JURÍDICA,69,"R$     4.285.546,52",REITORIA
DIÁRIAS,69,"R$        98.965,77",REITORIA
PASSAGENS,69,"R$        93.916,83",REITORIA
OUTRAS DESP.PESSOAL DEC. CONTRATOS TERCEIRIZ.,69,"R$       186.383,64",REITORIA
EQUIP. MATERIAL PERMANENTE,69,"R$       836.341,12",REITORIA
AUXÍLIO FINANCEIRO A PESQUISADORES,69,"R$        98.204,00",REITORIA
OUTRAS DESPESAS CORRENTES - TRANSF. A INST. PRIVADAS S/FINS LUCRATIVOS,69,"R$        10.000,00",REITORIA
SERV. PESSOA FÍSICA,69,"R$        24.908,70",REITORIA
MAT. CONSUMO,69,"R$       130.145,51",REITORIA
LOC. MÃO-DE-OBRA,69,"R$       327.049,80",REITORIA
INDENIZAÇÕES E RESTITUIÇÕE,140,"R$         2.000,00",SECRETARIA DE ADMINISTRACAO ACADEMICA
MAT. CONSUMO,140,"R$        62.317,98",SECRETARIA DE ADMINISTRACAO ACADEMICA
CUSTEIO,140,"R$     1.312.831,14",SECRETARIA DE ADMINISTRACAO ACADEMICA
EQUIPAMENTOS E MATERIAL PERMANENTE,140,"R$        40.970,00",SECRETARIA DE ADMINISTRACAO ACADEMICA
EQUIP. MATERIAL PERMANENTE,140,"R$       165.972,02",SECRETARIA DE ADMINISTRACAO ACADEMICA
SERV. PESSOA JURÍDICA,140,"R$         6.141,01",SECRETARIA DE ADMINISTRACAO ACADEMICA
CONTRIBUICOES,232,"R$        38.921,52",SECRETARIA DE ASSUNTOS INTERNACIONAIS
MAT. CONSUMO,232,"R$        26.565,33",SECRETARIA DE ASSUNTOS INTERNACIONAIS
CUSTEIO,232,"R$     1.268.352,98",SECRETARIA DE ASSUNTOS INTERNACIONAIS
AUXÍLIO FINANCEIRO A PESQUISADORES,232,"R$        15.376,80",SECRETARIA DE ASSUNTOS INTERNACIONAIS
SERV. PESSOA JURÍDICA,232,"R$        33.087,58",SECRETARIA DE ASSUNTOS INTERNACIONAIS
AUX. FINANCEIRO ESTUDANTE,232,"R$     2.697.014,00",SECRETARIA DE ASSUNTOS INTERNACIONAIS
OBRIGAÇÕES PATRONAIS,232,"R$        33.561,13",SECRETARIA DE ASSUNTOS INTERNACIONAIS
PASSAGENS,232,"R$       175.748,06",SECRETARIA DE ASSUNTOS INTERNACIONAIS
EQUIP. MATERIAL PERMANENTE,232,"R$        24.767,99",SECRETARIA DE ASSUNTOS INTERNACIONAIS
ANUIDADES,232,"R$       222.034,44",SECRETARIA DE ASSUNTOS INTERNACIONAIS
DIÁRIAS,232,"R$       191.749,47",SECRETARIA DE ASSUNTOS INTERNACIONAIS
INDENIZAÇÕES E RESTITUIÇÕE,232,"R$         1.917,23",SECRETARIA DE ASSUNTOS INTERNACIONAIS
CAPITAL,226,"R$        44.378,00",SECRETARIA DE COMUNICACAO
SERV. PESSOA JURÍDICA,226,"R$       129.502,95",SECRETARIA DE COMUNICACAO
CUSTEIO,226,"R$       531.056,83",SECRETARIA DE COMUNICACAO
EQUIP. MATERIAL PERMANENTE,226,"R$        22.566,52",SECRETARIA DE COMUNICACAO
DIÁRIAS,226,"R$        13.467,52",SECRETARIA DE COMUNICACAO
DIV.EXERCÍCIOS ANTERIORES,226,"R$        21.996,00",SECRETARIA DE COMUNICACAO
PASSAGENS,226,"R$        20.115,45",SECRETARIA DE COMUNICACAO
EQUIPAMENTOS E MATERIAL PERMANENTE,226,"R$        44.378,00",SECRETARIA DE COMUNICACAO
MAT. CONSUMO,226,"R$        11.136,74",SECRETARIA DE COMUNICACAO
LOC. MÃO-DE-OBRA,688,"R$     2.192.688,00",SECRETARIA DE INFRAESTRUTURA
OBRAS E INSTALAÇÕES,688,"R$   112.197.509,16",SECRETARIA DE INFRAESTRUTURA
SERV. PESSOA FÍSICA,688,"R$         2.000,00",SECRETARIA DE INFRAESTRUTURA
MAT. CONSUMO,688,"R$        28.951,94",SECRETARIA DE INFRAESTRUTURA
PASSAGENS,688,"R$        20.000,00",SECRETARIA DE INFRAESTRUTURA
CAPITAL,688,"R$       115.381,76",SECRETARIA DE INFRAESTRUTURA
SERVIÇOS TIC,688,"R$       748.000,00",SECRETARIA DE INFRAESTRUTURA
CUSTEIO,688,"R$       942.412,93",SECRETARIA DE INFRAESTRUTURA
DIÁRIAS,688,"R$        12.161,20",SECRETARIA DE INFRAESTRUTURA
PERMANENTE /EXERCICIO ANTERIOR,688,"R$       124.418,60",SECRETARIA DE INFRAESTRUTURA
AUXÍLIO FINANCEIRO A PESQUISADORES,688,"R$       144.000,00",SECRETARIA DE INFRAESTRUTURA
OBRIGAÇÕES CONTRIBUTIVAS,688,"R$           420,00",SECRETARIA DE INFRAESTRUTURA
INDENIZAÇÕES E RESTITUIÇÕE,688,"R$         2.609,26",SECRETARIA DE INFRAESTRUTURA
SERV. PESSOA JURÍDICA,688,"R$     6.287.001,04",SECRETARIA DE INFRAESTRUTURA
AUX. FINANCEIRO ESTUDANTE,688,"R$       161.040,00",SECRETARIA DE INFRAESTRUTURA
TRANF.PJ,688,"R$     1.298.461,00",SECRETARIA DE INFRAESTRUTURA
EQUIP. MATERIAL PERMANENTE,688,"R$       177.099,46",SECRETARIA DE INFRAESTRUTURA
EQUIPAMENTOS E MATERIAL PERMANENTE,688,"R$       133.134,00",SECRETARIA DE INFRAESTRUTURA
CUSTEIO,1212,"R$       588.047,98",SECRETARIA DE MEIO AMBIENTE
SERV. PESSOA JURÍDICA,1212,"R$           992,20",SECRETARIA DE MEIO AMBIENTE
OBRIGAÇÕES CONTRIBUTIVAS,1212,"R$        11.461,48",SECRETARIA DE MEIO AMBIENTE
DIÁRIAS,1212,"R$         1.112,50",SECRETARIA DE MEIO AMBIENTE
AUX. FINANCEIRO ESTUDANTE,1212,"R$       115.200,00",SECRETARIA DE MEIO AMBIENTE
EQUIP. MATERIAL PERMANENTE,1212,"R$        10.500,00",SECRETARIA DE MEIO AMBIENTE
MAT. CONSUMO,1212,"R$         1.254,76",SECRETARIA DE MEIO AMBIENTE
MAT. CONSUMO,621,"R$        93.226,17",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
INDENIZAÇÕES E RESTITUIÇÕE,621,"R$        95.608,33",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
CUSTEIO,621,"R$     5.754.117,38",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
SERV. PESSOA JURÍDICA,621,"R$    51.491.269,50",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
LOC. MÃO-DE-OBRA,621,"R$    14.390.206,64",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
SERVIÇOS TIC,621,"R$       611.982,24",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
EQUIP. MATERIAL PERMANENTE,621,"R$       146.326,88",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
OBRIGAÇÕES PATRONAIS,621,"R$           150,21",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PJ,270,"R$     4.145.420,32",SECRETARIA DE TECNOLOGIA DA INFORMACAO
DIV.EXERCÍCIOS ANTERIORES,270,"R$       153.627,00",SECRETARIA DE TECNOLOGIA DA INFORMACAO
EQUIPAMENTOS E MATERIAL PERMANENTE,270,"R$        94.810,00",SECRETARIA DE TECNOLOGIA DA INFORMACAO
OBRIGAÇÕES PATRONAIS,270,"R$           296,25",SECRETARIA DE TECNOLOGIA DA INFORMACAO
CUSTEIO,270,"R$     4.214.024,60",SECRETARIA DE TECNOLOGIA DA INFORMACAO
MAT. CONSUMO,270,"R$       400.300,25",SECRETARIA DE TECNOLOGIA DA INFORMACAO
PASSAGENS,270,"R$        40.218,69",SECRETARIA DE TECNOLOGIA DA INFORMACAO
EQUIP. MATERIAL PERMANENTE,270,"R$    13.544.018,06",SECRETARIA DE TECNOLOGIA DA INFORMACAO
DIÁRIAS,270,"R$        12.619,10",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERVIÇOS TIC,270,"R$    24.703.038,23",SECRETARIA DE TECNOLOGIA DA INFORMACAO
TRANF.PJ,270,"R$       297.163,97",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERV. PESSOA JURÍDICA,270,"R$    18.540.686,04",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERV. PESSOA JURÍDICA,1055,"R$        56.209,74",SERVIÇOS DE PINTURA/CETRO
SERV. PESSOA JURÍDICA,1057,"R$        94.570,10",SERVIÇOS HIDRÁULICOS/PRC
SERV. PESSOA JURÍDICA,1251,"R$     5.364.699,24",TED ABIN - 11059
DIÁRIAS,921,"R$         7.200,00",TED AEB - 10159
PASSAGENS,921,"R$        10.700,00",TED AEB - 10159
SERV. PESSOA JURÍDICA,921,"R$         5.100,00",TED AEB - 10159
AUXÍLIO FINANCEIRO A PESQUISADORES,1259,"R$       509.000,00",TED AEB - 11190
SERV. PESSOA JURÍDICA,1259,"R$       240.000,00",TED AEB - 11190
OBRIGAÇÕES PATRONAIS,1259,"R$         2.408,16",TED AEB - 11190
SERV. PESSOA FÍSICA,1259,"R$       484.914,48",TED AEB - 11190
SERV. PESSOA JURÍDICA,1550,"R$       600.000,00",TED AEB - 11827
SERV. PESSOA JURÍDICA,1207,"R$    17.527.234,00",TED AGU - 10868
SERV. PESSOA FÍSICA,884,"R$       273.098,00",TED AGU - 9991
AUXÍLIO FINANCEIRO A PESQUISADORES,884,"R$        38.000,00",TED AGU - 9991
SERV. PESSOA JURÍDICA,884,"R$       196.576,15",TED AGU - 9991
MAT. CONSUMO,884,"R$         3.974,00",TED AGU - 9991
DIÁRIAS,968,"R$        65.852,36",TED ANA - 10338
SERV. PESSOA JURÍDICA,968,"R$        18.000,00",TED ANA - 10338
PASSAGENS,968,"R$       218.856,74",TED ANA - 10338
SERV. PESSOA FÍSICA,968,"R$        80.290,90",TED ANA - 10338
AUXÍLIO FINANCEIRO A PESQUISADORES,1261,"R$     2.923.200,00",TED ANA 11196
DIÁRIAS,1261,"R$        93.334,80",TED ANA 11196
SERV. PESSOA JURÍDICA,1261,"R$       455.735,96",TED ANA 11196
PASSAGENS,1261,"R$       203.043,23",TED ANA 11196
SERV. PESSOA JURÍDICA,1386,"R$     3.177.263,20",TED ANA - 11379
SERV. PESSOA JURÍDICA,1062,"R$       373.383,53",TED ANAC 10595
SERV. PESSOA JURÍDICA,1278,"R$       977.760,00",TED ANAC - 11309
SERV. PESSOA JURÍDICA,1553,"R$     2.970.625,00",TED ANATEL - 11849
SERV. PESSOA JURÍDICA,1374,"R$       352.266,84",TED ANEEL - 11354
SERV. PESSOA JURÍDICA,1560,"R$        32.000,00",TED ANEEL - 11861
SERV. PESSOA JURÍDICA,1240,"R$     7.983.648,00",TED CADE - 11031
SERV. PESSOA JURÍDICA,918,"R$       576.920,07",TED CAPES - 100371 (PROAP 2018)
PASSAGENS,918,"R$       927.096,21",TED CAPES - 100371 (PROAP 2018)
SERV. PESSOA FÍSICA,918,"R$        60.000,00",TED CAPES - 100371 (PROAP 2018)
MAT. CONSUMO,918,"R$       307.705,00",TED CAPES - 100371 (PROAP 2018)
DIÁRIAS,918,"R$       440.000,00",TED CAPES - 100371 (PROAP 2018)
AUXÍLIO FINANCEIRO A PESQUISADORES,918,"R$       138.189,00",TED CAPES - 100371 (PROAP 2018)
AUX. FINANCEIRO ESTUDANTE,918,"R$     1.556.307,94",TED CAPES - 100371 (PROAP 2018)
SERV. PESSOA FÍSICA,967,"R$       520.515,48",TED CAPES - 10311
PASSAGENS,967,"R$       478.348,85",TED CAPES - 10311
AUX. FINANCEIRO ESTUDANTE,967,"R$        50.000,00",TED CAPES - 10311
SERV. PESSOA JURÍDICA,967,"R$     3.109.802,89",TED CAPES - 10311
LOC. MÃO-DE-OBRA,967,"R$             0,00",TED CAPES - 10311
INDENIZAÇÕES E RESTITUIÇÕE,967,"R$        44.031,18",TED CAPES - 10311
MAT. CONSUMO,967,"R$        14.995,21",TED CAPES - 10311
DIÁRIAS,967,"R$       180.852,36",TED CAPES - 10311
AUXÍLIO FINANCEIRO A PESQUISADORES,1200,"R$       338.662,22",TED CAPES - 10790
PASSAGENS,1200,"R$     4.576.017,10",TED CAPES - 10790
SERVIÇOS TIC,1200,"R$        32.750,00",TED CAPES - 10790
OBRIGAÇÕES PATRONAIS,1200,"R$        10.214,50",TED CAPES - 10790
CONTRIBUICOES,1200,"R$        18.000,00",TED CAPES - 10790
DIÁRIAS,1200,"R$     2.403.166,11",TED CAPES - 10790
SERV. PESSOA FÍSICA,1200,"R$       365.686,01",TED CAPES - 10790
MAT. CONSUMO,1200,"R$     2.178.457,17",TED CAPES - 10790
AUX. FINANCEIRO ESTUDANTE,1200,"R$     4.473.606,50",TED CAPES - 10790
INDENIZAÇÕES E RESTITUIÇÕE,1200,"R$           646,60",TED CAPES - 10790
SERV. PESSOA JURÍDICA,1200,"R$     2.534.568,36",TED CAPES - 10790
EQUIP. MATERIAL PERMANENTE,1241,"R$        65.550,00",TED CAPES - 11032
SERV. PESSOA JURÍDICA,1241,"R$       135.780,00",TED CAPES - 11032
SERV. PESSOA JURÍDICA,1366,"R$     1.719.821,00",TED CAPES - 11344
TRANF.PJ,993,"R$         6.332,47",TED CENAD - 10494
SERV. PESSOA JURÍDICA,993,"R$       270.748,86",TED CENAD - 10494
TRANF.PJ,1377,"R$       107.000,00",TED CENSIPAM - 11368
SERV. PESSOA JURÍDICA,1377,"R$     1.306.168,22",TED CENSIPAM - 11368
SERV. PESSOA JURÍDICA,1564,"R$       138.000,00",TED CENSIPAM - 11917
SERV. PESSOA JURÍDICA,1568,"R$       837.375,00",TED COAF - 11955
SERV. PESSOA JURÍDICA,999,"R$    13.218.120,33",TED DEPEN - 10573
SERV. PESSOA JURÍDICA,1209,"R$       196.180,45",TED DEPEN - 10616
DIÁRIAS,1209,"R$         9.020,00",TED DEPEN - 10616
SERV. PESSOA FÍSICA,1209,"R$       620.901,26",TED DEPEN - 10616
PASSAGENS,1209,"R$        18.000,00",TED DEPEN - 10616
AUXÍLIO FINANCEIRO A PESQUISADORES,1209,"R$       144.000,00",TED DEPEN - 10616
SERV. PESSOA JURÍDICA,1258,"R$    11.992.584,74",TED DNIT - 11188
SERV. PESSOA JURÍDICA,943,"R$       114.312,18",TED DPF - 10239
EQUIP. MATERIAL PERMANENTE,943,"R$        26.000,00",TED DPF - 10239
PASSAGENS,943,"R$        60.000,00",TED DPF - 10239
